_id,author,date,section,sub_title,text,title,url 
,247 ,05/04/2019 06:45:00,sul,"Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão","  Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão. Leia abaixo o Boletim da Resistência Democrática: Boletim 409 – Comitê Popular em Defesa de Lula e da Democracia Direto de Curitiba – 4/4/2019 – 363 dias de resistência – 20h50 1. O procurador aposentado do Ministério Público do Rio de Janeiro Afrânio Silva Jardim e o jornalista Juca Kfouri visitaram o ex-presidente Luiz Inácio Lula da Silva hoje (4). Ambos disseram que, para o ex-presidente, a missão é não calar e não aceitar a arbitrariedade. Kfouri relatou que é impossível estar com Lula e não sair otimista, pois ele ""só fala em projetos para o Brasil"". O procurador, por sua vez, destacou o caráter político e a ""brutalidade"" do injusto encarceramento de Lula, que completa um ano no domingo, 7. ""Juridicamente, é um absurdo"", disse Jardim. Leia mais: https://pt.org.br/lula-a-missao-e-nao-calar-e-nao-aceitar-a-arbitrariedade/ 2. Thiago Trindade Lula da Silva, um dos netos do ex-presidente, esteve na Vigília nesta quinta-feira e participou do ""Boa Noite, Presidente Lula!"". ""Estou aqui porque acredito no legado que ele construiu, em todas as políticas públicas. É isso que nos move. A gente quer continuar ganhando direitos, nunca perdê-los"", disse Thiago. Ele também agradeceu a persistência da Vigília e ressaltou o quanto a mobilização é importante para o seu avô: ""ele sente a energia de todo mundo, o abraço, o carinho e tem esperança por causa de vocês"". Assista: https://bit.ly/2VoxObI 3. Juristas criticaram a decisão do presidente do Supremo Tribunal Federal, Dias Toffoli, de adiar, hoje (4), o julgamento das ações sobre a prisão em segunda instância. Para os magistrados, os constantes adiamentos da Justiça para julgar ações relacionadas ao ex-presidente são uma demonstração da morosidade para libertá-lo e comprovam que Lula sofre perseguição política. ""A prisão de Lula é uma execução provisória. Infelizmente, vivemos num cenário em que o país não tem nenhuma segurança jurídica. Tudo muito improvisado"", afirmou o jurista Eugênio Aragão. Leia mais: https://pt.org.br/juristas-criticam-morosidade-da-justica-em-libertar-lula/ 4. A Caravana Lula Livre ocupa as ruas do Sul do país neste fim de semana em defesa da libertação do ex-presidente, da democracia e contra a retirada de direitos imposta por Jair Bolsonaro (PSL). O primeiro ato da comitiva é amanhã, em Porto Alegre; no sábado, estará em Florianópolis, e, no domingo, em Curitiba, num grande ato na Vigília Lula Livre. Um dos integrantes da caravana será Fernando Haddad. Saiba mais: https://pt.org.br/caravana-lula-livre-no-rio-grande-do-sul-questiona-retrocessos-de-bolsonaro/ 5. A presidenta nacional do PT, deputada federal Gleisi Hoffmann (PR), acusa os membros da operação Lava Jato de cometerem quatro crimes: corrupção passiva, lavagem de dinheiro, formação de quadrilha e organização criminosa. Para a deputada, ""quem teria que estar preso não era Lula. Quem teria que estar preso é Deltan Dallagnol e Sérgio Moro, porque incidiram em crime. Ela reforçou o crime de corrupção passiva, artigo 317 do Código Penal, por terem entregue informações relevantes aos Estados Unidos e à Suíça, para prejudicar empresas brasileira e todo o Brasil. ""E receberam por isso"", disse. Leia mais: https://pt.org.br/gleisi-acusa-lava-jato-de-corrupcao-e-formacao-de-quadrilha/ 6. O Leilão Lula Livre, com 50 fotos de renomados fotógrafos brasileiros, todas autografadas por Lula, foi um sucesso. Ocorrido na quarta-feira à noite, em São Paulo e João Pessoa, o evento teve 2 mil participantes e arrecadou  R$ 623.900,00. As fotos são um resgate histórico- mostram toda a trajetória sindical e política de Lula nos últimos 40 anos - e também constituem uma manifestação contra sua injusta e arbitrária condenação. Lula é preso político há 363 dias. As fotos foram doadas pelos fotógrafos. Os recursos arrecadados serão destinados ao Instituto Lula. Leia mais: https://pt.org.br/leilao-resgata-mais-de-40-anos-da-historia-de-lula-em-defesa-do-povo/ Boletim 409 – Comitê Popular em Defesa de Lula e da Democracia Direto de Curitiba – 4/4/2019 – 363 dias de resistência – 20h50","
Adiamento de julgamento no STF comprova perseguição a Lula
",https://www.brasil247.com/pt/247/sul/389264/Adiamento-de-julgamento-no-STF-comprova-persegui%C3%A7%C3%A3o-a-Lula.htm
,Agência Brasil ,05/04/2019 20:31:00,sul,"O ex-presidente Luiz Inácio Lula da Silva ficou em silêncio durante depoimento prestado nesta sexta-feira (5) na Superintendência da Polícia Federal (PF) em Curitiba, onde é mantido como preso político há quase um ano; segundo a defesa, Lula não teve acesso antecipado ao conteúdo da investigação; na oitiva, a PF pretendia questionar o ex-presidente sobre o conhecimento dele da suposta cobrança de propina em contratos de navios-sonda da Petrobras e nas obras da Usina Hidrelétrica de Belo Monte","  O ex-presidente Luiz Inácio Lula da Silva ficou em silêncio durante depoimento prestado hoje (5) na Superintendência da Polícia Federal (PF) em Curitiba, onde está preso. Segundo a defesa, Lula não teve acesso antecipado ao conteúdo da investigação. Na oitiva, a PF pretendia questionar o ex-presidente sobre o conhecimento dele da suposta cobrança de propina em contratos de navios-sonda da Petrobras e nas obras da Usina Hidrelétrica de Belo Monte. Em março, o ministro Edson Fachin, do Supremo Tribunal Federal (STF), aceitou o pedido da defesa do ex-presidente e suspendeu o mesmo depoimento. Na decisão, Fachin concordou com a defesa e determinou prazo mínimo de cinco dias úteis para que os advogados possam analisar os processos antes do depoimento. A defesa de Lula, desde sua prisão em abril de 2018, reitera a inocência dele e diz que ele não cometeu crimes em momento algum. O ex-presidente também afirma que não cometeu irregularidades. Lula está preso desde 7 de abril do ano passado, após ter sua condenação confirmada pelo TRF4, que impôs pena de 12 anos e um mês de prisão ao ex-presidente, pelos crimes de corrupção passiva e lavagem de dinheiro, no processo do tríplex do Guarujá (SP).","
Preso político, Lula fica em silêncio em depoimento à PF
",https://www.brasil247.com/pt/247/sul/389356/Preso-pol%C3%ADtico-Lula-fica-em-sil%C3%AAncio-em-depoimento-%C3%A0-PF.htm
,247 ,29/03/2019 21:04:00,cultura,"""Decadas depois, os arquivos da ditadura são abertos e meu biógrafo consegue todo o material. Pergunto por que fui preso: uma denúncia, ele diz. Quer saber quem o denunciou? Não quero. Não vai mudar o passado. E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março"", relatou o escritor Paulo Coelho em artigo ao jornal Washington Post","  Em artigo publicado pelo jornal norte-americano Washington Post, o escrito Paulo Coelho criticou a decisão do presidente Jair Bolsonaro (PSL) em incentivar comemorações relacionadas ao Golpe de 64, que instaurou uma ditadura militar que durou 21 anos. Para isso, ele lembrou da perseguição e tortura que sofreu neste período. O escritor relata que foi preso e teve o apartamento vasculhado. No DOPS, foi ouvido por um tenente e depois liberado, mas em seguida foi sequestrado e levado para um espaço onde foi torturado. ""Sou levado para a sala de torturas, com uma soleira. Tropeço na soleira porque não consigo ver nada: peço que não me empurrem, mas recebo um soco pelas costas e caio. Mandam que tire a roupa. Começa o interrogatório com perguntas que não sei responder. Pedem para que delate gente de quem nunca ouvi falar. Dizem que não quero cooperar, jogam água no chão e colocam algo no meus pés, e posso ver por debaixo do capuz que é uma máquina com eletrodos que são fixados nos meus genitais"", conta Paulo no artigo. Ele conta que passou por outras sessões de tortura e que foi colocado em uma solitária, até ser finalmente solto. No período seguinte, as pessoas o evitaram por conta da prisão. ""Decadas depois, os arquivos da ditadura são abertos e meu biógrafo consegue todo o material. Pergunto por que fui preso: uma denúncia, ele diz. Quer saber quem o denunciou? Não quero. Não vai mudar o passado. E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março"", finaliza o escritor. Leia o artigo completo  aqui .","
Paulo Coelho relembra tortura que sofreu: é isso que Bolsonaro quer comemorar?
",https://www.brasil247.com/pt/247/cultura/388627/Paulo-Coelho-relembra-tortura-que-sofreu-%C3%A9-isso-que-Bolsonaro-quer-comemorar.htm
,247 ,06/04/2019 18:01:00,cultura,"Em mensagem ao ex-presidente Lula, a cantora Ana Cañas informa que participará dos atos pelo Lula Livre deste domingo (7); ""Amanhã, dia 07 de abril, estaremos ao seu lado, segurando a sua mão, suas idéias e sua coragem para que a Verdadeira justiça se faça"", disse","  Em mensagem dirigida ao ex-presidente Lula, publicada em sua página nas redes sociais, a cantora Ana Cañas, afirma que estará em Curitiba, no Paraná, neste domingo (7), engrossando as manifestações pela liberdade do ex-presidente. ""Querido Luiz Inácio Lula da Silva. Amanhã estarei em Curitiba, novamente ao seu lado. Há um ano, cercados pela tropa de choque e pela imprensa internacional, fizemos um show à flor da pele na porta da Polícia Federal. E você, quando pôde escrever sua primeira carta de dentro da prisão, disse que nos ouviu"". lembrou a cantora. ""Amanhã, dia 07 de abril, estaremos ao seu lado, segurando a sua mão, suas idéias e sua coragem para que a Verdadeira justiça se faça"", enfatizou. Para ela, o encarceramento de Lula é ""claramente político, arbitrário e parcial"" e teve como objetivo, impedir que ele participasse da eleição presidencial. ""O 'juiz' responsável pela tua prisão é hoje funcionário do atual governo, desconhece a palavra cônjuge e segue firme seu plano de manter Aécio Neves, Renan, Jucá, Serra e tantos outros, soltos"". querido luiz inácio lula da silva. amanhã estarei em curitiba, novamente ao seu lado. há um ano, cercados pela tropa de choque e pela imprensa internacional, fizemos um show à flor da pele na porta da polícia federal. e você, quando pôde escrever sua primeira carta de dentro da prisão, disse que nos ouviu. um ano. 365 dias desse encarceramento claramente político, arbitrário e parcial para que, dentre outros motivos, você não se elegesse. o 'juíz' responsável pela tua prisão é hoje funcionário do atual governo, desconhece a palavra cônjuge e segue firme seu plano de manter aécio neves, renan, jucá, serra e tantos outros, soltos. afinal... justiça pra quem? tá foda, presidente. é muito dificíl ver o desmonte das políticas públicas voltadas para a justiça social e o recrudescimento absoluto dos direitos aqui fora. o genocídeo do povo preto, dos índios, dos quilombolas, dos periféricos, LGBTQIA+, das universidades, da educação (um corte de 05 bilhões). não dá pra descrever o que a gente sente. a cada dia, uma nova loucura, um descalabro que nos envergonha e que demonstra claramente a ignorância e a mediocridade desse desgoverno. ontem mesmo o atual presidente disse que não nasceu para presidir, mas para ser um militar. um milico ligado aos milicianos, que quer 'celebrar' o golpe de 64. e eu ainda me pergunto o que o queiroz fez com sete milhões. mas... justiça pra quem? nesse circo escabroso que a gente vê, nos resta seguir lutando contra essa máquina trituradora que envolve o STF, o legislativo e a própria mídia, orquestrados pelos interesses mais espúrios e duvidosos. hoje, um fascista, homofóbico, racista e misógino - pra dizer o mínimo (a imprensa internacional o chama de nazista e o hamas de extremista) ocupa a cadeira da presidência. hoje, temos um séquito de empresas se empanturrando com leis trabalhistas que fodem o trabalhor e uma reforma da previdência que deixará o povo brasileiro na miséria, de vez. mas amanhã... amanhã - como diz o chico, vai ser outro dia. a história se faz assim. de lutas e esperança. amanhã, dia 07 de abril, estaremos ao seu lado, segurando a sua mão, suas idéias e sua coragem para que a VERDADEIRA justiça se faça. sempre. ❤️ Uma publicação compartilhada por   Ana Cañas  (@ana_canas) em6 de Abr, 2019 às 12:45 PDT","
Ana Cañas: 'Lula, neste 7 de abril estaremos ao seu lado, segurando a sua mão, suas idéias e sua coragem'
",https://www.brasil247.com/pt/247/cultura/389411/Ana-Ca%C3%B1as-'Lula-neste-7-de-abril-estaremos-ao-seu-lado-segurando-a-sua-m%C3%A3o-suas-id%C3%A9ias-e-sua-coragem'.htm
,Da ,30/03/2019 06:44:00,cultura,"“Sob nenhuma legislação nacional ou internacional é lícito ou aceitável que se festeje o marco inicial de um regime caracterizado pela repressão e eliminação de opositores políticos, pela tortura, pelos desaparecimentos forçados e pela morte perpetrada por agentes do Estado”, afirma a nota. A lista de assinaturas é encabeçada pelo detentor do prêmio Nobel da Paz em 1980, o argentino Adolfo Pérez Esquivel, que indicou o ex-presidente Luiz Inácio Lula da Silva para concorrer ao mesmo prêmio neste ano. A lista também traz os nomes do músico e compositor Chico Buarque e do dramaturgo José Celso Martinez Corrêa"," Rede Brasil Atual  –  Mais de 100 personalidades, entre jornalistas, advogados, psicanalistas, professores e profissionais do mundo das artes, assinaram uma nota de repúdio à ordem do presidente Jair Bolsonaro (PSL) para que as unidades militares no país comemorem o golpe de 1964, no próximo domingo, 31 de março. “Sob nenhuma legislação nacional ou internacional é lícito ou aceitável que se festeje o marco inicial de um regime caracterizado pela repressão e eliminação de opositores políticos, pela tortura, pelos desaparecimentos forçados e pela morte perpetrada por agentes do Estado”, afirma a nota. A lista de assinaturas é encabeçada pelo detentor do prêmio Nobel da Paz em 1980, o argentino Adolfo Pérez Esquivel, que indicou o ex-presidente Luiz Inácio Lula da Silva para concorrer ao mesmo prêmio neste ano. A lista também traz os nomes do músico e compositor Chico Buarque e do dramaturgo José Celso Martinez Corrêa, o Zé Celso. “O ato de festejar a ruptura democrática e a política de Estado que mobilizou agentes públicos para a prática sistemática de crimes contra a humanidade, tais como a utilização sistemática de tortura, é inaceitável, repugnante e flagrantemente ilegal”, diz ainda a nota, que representa a voz também de vários professores estrangeiros, de países como Alemanha, Chile, Espanha, Inglaterra, Argentina, França, Estados Unidos e Holanda. Confira a íntegra da nota.","
Manifesto de intelectuais repudia tentativa de celebrar golpe
",https://www.brasil247.com/pt/247/cultura/388635/Manifesto-de-intelectuais-repudia-tentativa-de-celebrar-golpe.htm
,247,30/03/2019 08:39:00,cultura,"A atriz Regina Duarte foi processada pela Prefeitura de Ilhabela, litoral norte do estado de São Paulo, por atraso no pagamento do IPTU; o total da fatura é de R$ 70 079,02; a artista já havia sido processada pelo mesmo motivo em 2014, mas o valor era de R$ 8 879,01","  - A atriz Regina Duarte foi processada pela Prefeitura de Ilhabela, litoral norte do estado de São Paulo, por atraso no pagamento do IPTU. O total da fatura é de R$ 70 079,02, de acordo com informação do  Blog Veja Gente . A artista já havia sido processada pelo mesmo motivo em 2014, mas o valor era de R$ 8 879,01. Regina informou que se desfez da casa em 2015 e que ela não está mais em seu nome.","
Regina Duarte é processada em SP por atraso em pagamento de IPTU
",https://www.brasil247.com/pt/247/cultura/388643/Regina-Duarte-%C3%A9-processada-em-SP-por-atraso-em-pagamento-de-IPTU.htm
,247,30/03/2019 13:07:00,cultura,"Enquanto Jair Bolsonaro ordena os quartéis a celebrarem o golpe de 1964, o escrito Paulo Coelho escreveu um texto relatando como foi torturado durante a Ditadura Militar (1964-1985); ""28 de maio de 1974: um grupo de homens armados invade meu apartamento"", conta, dizendo que depois foi ""levado para o DOPS, fichado e fotografado""; ""Sou retirado (do carro) e espancado enquanto ando por aquilo que parece ser um corredor""; ""E são essas décadas de chumbo que o Presidente Jair Bolsonaro quer festejar nesse dia 31 de março""","  - Enquanto o presidente Jair Bolsonaro ordena os quartéis a celebrarem o golpe militar de 1964, o escrito Paulo Coelho escreveu um texto relatando como foi torturado durante a Ditadura Militar (1964-1985). ""28 de maio de 1974: um grupo de homens armados invade meu apartamento. Começam a revirar gavetas e armários – não sei o que estão procurando, sou apenas um compositor de rock"", conta, dizendo que depois foi ""levado para o DOPS (Departamento de Ordem Política e Social), fichado e fotografado"". ""O carro para. Sou retirado e espancado enquanto ando por aquilo que parece ser um corredor. Grito, mas sei que ninguém está ouvindo, porque eles também estão gritando. Terrorista, dizem. Merece morrer. Está lutando contra seu país. Vai morrer devagar, mas antes vai sofrer muito. Paradoxalmente, meu instinto de sobrevivência começa a retornar aos poucos"", afirmou. ""E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março"". Leia a íntegra do texto publicado no site  Catraca Livre : 28 de maio de 1974: um grupo de homens armados invade meu apartamento. Começam a revirar gavetas e armários – não sei o que estão procurando, sou apenas um compositor de rock. Um deles, mais gentil, pede que os acompanhe “apenas para esclarecer algumas coisas”. O vizinho vê tudo aquilo e avisa minha família, que entra em desespero. Todo mundo sabia o que o Brasil vivia naquele momento, mesmo que nada fosse publicado nos jornais. Sou levado para o DOPS (Departamento de Ordem Política e Social), fichado e fotografado. Pergunto o que fiz, ele diz que ali quem pergunta são eles. Um tenente me faz umas perguntas tolas, e me deixa ir embora. Oficialmente já não sou mais preso: o governo não é mais responsável por mim. Quando saio, o homem que me levara ao DOPS sugere que tomemos um café juntos. Em seguida, escolhe um táxi e abre gentilmente a porta. Entro e peço para que vá até a casa de meus pais – espero que não saibam o que aconteceu. No caminho, o táxi é fechado por dois carros; de dentro de um deles sai um homem com uma arma na mão e me puxa para fora. Caio no chão, sinto o cano da arma na minha nuca. Olho um hotel diante de mim e penso: “não posso morrer tão cedo.” Entro em uma espécie de catatonia: não sinto medo, não sinto nada. Conheço as histórias de outros amigos que  desapareceram; sou um desaparecido, e minha última visão será a de um hotel. Ele me levanta, me coloca no chão do seu carro, e pede que eu coloque um capuz. O carro roda por talvez meia hora. Devem estar escolhendo um lugar para me executarem – mas continuo sem sentir nada, estou conformado com meu destino. O carro para. Sou retirado e espancado enquanto ando por aquilo que parece ser um corredor. Grito, mas sei que ninguém está ouvindo, porque eles também estão gritando. Terrorista, dizem. Merece morrer. Está lutando contra seu país. Vai morrer devagar, mas antes vai sofrer muito. Paradoxalmente, meu instinto de sobrevivência começa a retornar aos poucos. Sou levado para a sala de torturas, com uma soleira. Tropeço na soleira porque não consigo ver nada: peço que não me empurrem, mas recebo um soco pelas costas e caio. Mandam que tire a roupa. Começa o interrogatório com perguntas que não sei responder. Pedem para que delate gente de quem nunca ouvi falar. Dizem que não quero cooperar, jogam água no chão e colocam algo no meus pés, e posso ver por debaixo do capuz que é uma máquina com eletrodos que são fixados nos meus genitais. Entendo que, além das pancadas que não sei de onde vêm (e portanto não posso nem sequer contrair o corpo para amortecer o impacto), vou começar a levar choques. Eu digo que não precisam fazer isso, confesso o que quiser, assino onde mandarem. Mas eles não se contentam. Então, desesperado, começo a arranhar minha pele, tirar pedaços de mim mesmo. Os torturadores devem ter se assustado quando me veem coberto de sangue; pouco depois me deixam em paz. Dizem que posso tirar o capuz quando escutar a porta bater. Tiro o capuz e vejo que estou em uma sala a prova de som, com marcas de tiros nas paredes. Por isso a soleira. No dia seguinte, outra sessão de tortura, com as mesmas perguntas. Repito que assino o que desejarem, confesso o que quiserem, apenas me digam o que devo confessar. Eles ignoram meus pedidos. Depois de não sei quanto tempo e quantas sessões (o tempo no inferno não se conta em horas), batem na porta e pedem para que coloque o capuz. O sujeito me pega pelo braço e diz, constrangido: não é minha culpa. Sou levado para uma sala pequena, toda pintada de negro, com um ar-condicionado fortíssimo. Apagam a luz. Só escuridão, frio, e uma sirene que toca sem parar. Começo a enlouquecer, a ter visões de cavalos. Bato na porta da “geladeira” (descobri mais tarde que esse era o nome), mas ninguém abre. Desmaio. Acordo e desmaio várias vezes, e em uma delas penso: melhor apanhar do que ficar aqui dentro. Quando acordo estou de novo na sala. Luz sempre acesa, sem poder contar dias e noites. Fico ali o que parece uma eternidade. Anos depois, minha irmã me conta que meus pais não dormiam mais; minha mãe chorava o tempo todo, meu pai se trancou em um mutismo e não falava. Já não sou mais interrogado. Prisão solitária. Um belo dia, alguém joga minhas roupas no chão e pede que eu me vista. Me visto e coloco o capuz. Sou levado até um carro e posto na mala. Giram por um tempo que parece infinito, até que param – vou morrer agora? Mandam-me tirar o capuz e sair da mala. Estou em uma praça com crianças, não sei em que parte do Rio. Vou para a casa de meus pais. Minha mãe envelheceu, meu pai diz que não devo mais sair na rua. Procuro os amigos, procuro o cantor, e ninguém responde ao meus telefonemas. Estou só: se fui preso devo ter alguma culpa, devem pensar. É arriscado ser visto ao lado de um preso. Saí da prisão mas ela me acompanha. A redenção vem quando duas pessoas que sequer eram próximas de mim me oferecem emprego. Meus pais nunca se recuperaram. Decadas depois, os arquivos da ditadura são abertos e meu biógrafo consegue todo o material. Pergunto por que fui preso: uma denúncia, ele diz. Quer saber quem o denunciou? Não quero. Não vai mudar o passado. E são essas décadas de chumbo que o Presidente Jair Bolsonaro – depois de mencionar no Congresso um dos piores torturadores como seu ídolo – quer festejar nesse dia 31 de março.","
Paulo Coelho relata tortura na ditadura e critica Bolsonaro
",https://www.brasil247.com/pt/247/cultura/388679/Paulo-Coelho-relata-tortura-na-ditadura-e-critica-Bolsonaro.htm
,247 ,02/04/2019 20:25:00,cultura,"O cientista social português Boaventura de Sousa Santos, colunista do 247, gravou um vídeo chamando para participação de atos Lula Livre pelo mundo; ""Depois que o seu acusador se transformou no ministro de Bolsonaro, ficou clara a estratégia da prisão do ex-presidente Lula"", diz Boaventura","  O cientista social português Boaventura de Sousa Santos, colunista do 247, gravou um vídeo chamando para participação de atos Lula Livre pelo mundo.  Assista:   Boaventura de Souza Santos, Cientista Social e diretor do Centro de Estudos Sociais (CES) de Coimbra, convoca o ato por  #JornadaLulaLivre  pelo mundo.  pic.twitter.com/15UetKbHy5 
 
   O Comitê Lula Livre divulgou nesta segunda-feira (1º) um vídeo de convocação para as mobilizações populares pela libertação do ex-presidente Luiz Inácio Lula da Silva, organizadas pelo coletivo entre os dias 7 e 10, em cidades de todo o Brasil e também no exterior. No próximo domingo (7), completa-se um ano da prisão política do ex-presidente, depois de ter sua condenação confirmada em segunda instância, no caso que ficou conhecido como o “triplex do Guarujá”, em processo cercado de irregularidades. As manifestações iniciam-se, na prática, já na sexta-feira (5), quando o ex-prefeito de São Paulo Fernando Haddad inicia a caravana Lula Livre a partir de Porto Alegre, seguindo para Florianópolis no sábado, e chegando domingo a Curitiba, onde Lula está preso. Neste dia, movimentos populares e organizações políticas de 16 países, incluindo o Brasil, irão realizar ações articuladas na Jornada Internacional Lula Livre. Na capital do Paraná, a caravana junta-se aos milhares de apoiadores do ex-presidente esperados e realizam um dos dois grandes atos nacionais organizados pelo Comitê em defesa da democracia e pela liberdade de Lula. O outro ato será em São Paulo.","
Boaventura Sousa Santos convoca atos Lula Livre pelo mundo
",https://www.brasil247.com/pt/247/cultura/389008/Boaventura-Sousa-Santos-convoca-atos-Lula-Livre-pelo-mundo.htm
,247 ,04/04/2019 21:40:00,cultura,"""O coração bate com alegria"", afirmou a atriz Tássia Carmargo sobre a carta que recebeu do ex-presidente Lula; a atriz está morando em Portugal e sofreu um infarto recentemente ficando internada por alguns dias. ""O meu obrigada ao maior e melhor presidente do meu Brasil!"", agradeceu","  A atriz Tássia Camargo, que se recupera de um infarto que sofreu em maro, usou as redes sociais para agradecer o bilhete enviado pelo ex-presidente Lula. ""Acabei de receber esta carta pela querida amiga Lurian. Carta do meu eterno presidente do Brasil @LulaOficial. O coração bate com alegria. Comentários não respeitosos serão bloqueados. O meu obrigada ao maior e melhor presidente do meu Brasil!. #lulalivre"", escreveu a atriz em sua página no Twiter. Tássia mora em Portugal há um ano e cinco meses. Aos 58 anos, a atriz sofreu um infarto, ficou na UTI por alguns dias, passou por alguns procedimentos e segue em repouso.   Acabei de receber esta carta pela querida amiga Lurian. Carta do meu eterno presidente do Brasil  @LulaOficial  . O coração bate com alegria. Comentários não respeitosos serão bloqueados. O meu obrigada ao maior e melhor presidente do meu Brasil!!!.  #lulalivre   #Brasil   pic.twitter.com/aGllAn1wc1","
Após passar por UTI, Tássia Camargo se emociona com carta de Lula: meu maior e melhor presidente
",https://www.brasil247.com/pt/247/cultura/389251/Ap%C3%B3s-passar-por-UTI-T%C3%A1ssia-Camargo-se-emociona-com-carta-de-Lula-meu-maior-e-melhor-presidente.htm
,247 ,05/04/2019 20:12:00,cultura,"Um grupo de indígenas fez nesta sexta-feira, 5, uma manifestação contra o presidente Jair Bolsonaro durante o festival Lollapalooza, que acontece em São Paulo. Eles também defenderam a demarcação das terras indígenas; ""Demarcação já. Viva os povos originários. O governo tem que respeitar"", disse o líder indígena. Ao final, uma multidão gritou ""ei, Bolsonaro, vai tomar no c*""; assista ","  Um grupo de indígenas fez nesta sexta-feira, 5, uma manifestação contra o presidente Jair Bolsonaro durante o festival Lollapalooza, que acontece em São Paulo. Eles também defenderam a demarcação das terras indígenas. ""Demarcação já. Viva os povos originários. O governo tem que respeitar"", disse o líder indígena. Ao final, uma multidão gritou ""ei, Bolsonaro, vai tomar no c*"".  Assista: Recadinho dos índios para o governo no Lollapalooza e insultos da plateia para o presidente , aconteceu há pouco  pic.twitter.com/OD2F0AbtT0","
Indígenas mandam recado a Bolsonaro no Lollapalooza: 'demarcação já'
",https://www.brasil247.com/pt/247/cultura/389348/Ind%C3%ADgenas-mandam-recado-a-Bolsonaro-no-Lollapalooza-'demarca%C3%A7%C3%A3o-j%C3%A1'.htm
,Agência Brasil ,06/04/2019 11:31:00,nordeste,"Incidente ocorreu por volta de 1h deste sábado (6) no município de Acará, região metropolitana de Belém; a ponte é uma das principais da região que liga Belém a cidades do interior do Pará; dois veículos que passavam na via caíram no rio e equipes do Corpo de Bombeiros realizam buscas por vítimas no local","  Parte de uma ponte do complexo Alça Viária, que liga regiões do Pará, caiu na madrugada deste sábado (6) no Rio Moju, próximo ao município de Acará. Pelas redes sociais, o governador do estado, Helder Barbalho, que sobrevoou o local hoje nas primeiras horas da manhã, disse que o acidente teria sido causado por uma balsa que colidiu com um dos pilares da ponte, que é a terceira da Alça Viária. Dois veículos que passavam no local, no momento da colisão, caíram. Segundo Barbalho, um gabinete de crise foi instalado e, de manhã, representantes de diversos órgãos de segurança pública discutiram ações para acelerar o resgate das vítimas. A mobilização da equipe de governo ocorre na sede do Comando do Corpo de Bombeiros, em Belém. A corporação informou que já iniciou buscas na área. ""É um dia triste, com esse episódio lamentável. Neste momento, a nossa prioridade é agilizar as buscas pelas vítimas e dar total apoio às suas famílias"", disse o governador. Segundo os bombeiros, nenhum tripulante, certificado ou documento da embarcação que atingiu a ponte foi encontrado no local. Técnicos das secretarias estaduais também estão reunidos na sede do Corpo de Bombeiros para definir alternativas que garantam a mobilidade de veículos que utilizam a área da ponte. A Procuradoria-Geral do Estado (PGE) vai acionar judicialmente a empresa proprietária da balsa que colidiu com um dos pilares. A estrutura fica localizada na Rodovia PA-483, que sofreu avarias por constantes choques de embarcações e estava em reparos há cerca de dois meses.","
Ponte desaba no rio Moju, no Pará, e bombeiros tentam encontrar vítimas
",https://www.brasil247.com/pt/247/nordeste/389389/Ponte-desaba-no-rio-Moju-no-Par%C3%A1-e-bombeiros-tentam-encontrar-v%C3%ADtimas.htm
